Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,Chrome 89.0.4389.90,,,2564-03-23 20:01:15,2564-03-23 20:04:24,3m - 9.513s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 301 search by id,Chrome 89.0.4389.90,,,2564-03-23 20:01:16,2564-03-23 20:02:36,1m - 19.493s,FAILED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 20:01:17,2564-03-23 20:01:32,14.625s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 20:01:32,2564-03-23 20:01:42,10.254s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 20:01:42,2564-03-23 20:01:42,0.510s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 20:01:42,2564-03-23 20:01:43,0.891s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 20:01:43,2564-03-23 20:01:44,0.430s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 20:01:44,2564-03-23 20:01:52,8.329s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a""))",Chrome 89.0.4389.90,,,2564-03-23 20:01:52,2564-03-23 20:01:59,6.952s,PASSED
"click(findTestObject(""search/Page_NPRU Alumni/button_id""))",Chrome 89.0.4389.90,,,2564-03-23 20:01:59,2564-03-23 20:02:00,0.575s,PASSED
"click(findTestObject(""search/Page_NPRU Alumni/input__Std_ID""))",Chrome 89.0.4389.90,,,2564-03-23 20:02:00,2564-03-23 20:02:36,35.870s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 302 search by name,Chrome 89.0.4389.90,,,2564-03-23 20:02:36,2564-03-23 20:03:24,47.848s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 20:02:38,2564-03-23 20:02:43,5.075s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 20:02:43,2564-03-23 20:02:44,0.881s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 20:02:44,2564-03-23 20:02:44,0.642s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 20:02:44,2564-03-23 20:02:45,0.954s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 20:02:45,2564-03-23 20:02:46,1.195s,PASSED
