Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 5 EditProfile,Edge Chromium 89,,,2564-03-09 23:27:42,2564-03-09 23:29:49,2m - 6.884s,PASSED
,,,,,,,
Test Cases/EditProfile/TC 501 EditProfile end year,Edge Chromium 89,,,2564-03-09 23:27:50,2564-03-09 23:28:38,48.410s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:27:55,2564-03-09 23:28:06,11.703s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:28:06,2564-03-09 23:28:10,3.252s,PASSED
"click(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 23:28:10,2564-03-09 23:28:11,1.363s,PASSED
"setText(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-09 23:28:11,2564-03-09 23:28:13,1.904s,PASSED
"setEncryptedText(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-09 23:28:13,2564-03-09 23:28:15,1.827s,PASSED
"click(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 23:28:15,2564-03-09 23:28:17,2.343s,PASSED
"click(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 23:28:17,2564-03-09 23:28:18,0.851s,PASSED
"click(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 23:28:18,2564-03-09 23:28:19,1.043s,PASSED
"setText(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/input__End_Year""), ""2561"")",Edge Chromium 89,,,2564-03-09 23:28:19,2564-03-09 23:28:20,0.693s,PASSED
"click(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/input__submit""))",Edge Chromium 89,,,2564-03-09 23:28:20,2564-03-09 23:28:21,1.023s,PASSED
"verifyTextPresent(""2561"", false)",Edge Chromium 89,,,2564-03-09 23:28:21,2564-03-09 23:28:21,0.539s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-09 23:28:21,2564-03-09 23:28:38,17.204s,PASSED
,,,,,,,
Test Cases/EditProfile/TC 502 EditProfile fb,Edge Chromium 89,,,2564-03-09 23:28:39,2564-03-09 23:29:17,38.188s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:28:47,2564-03-09 23:28:51,4.150s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:28:52,2564-03-09 23:28:55,3.121s,PASSED
"click(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 23:28:55,2564-03-09 23:28:56,1.038s,PASSED
"setText(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-09 23:28:56,2564-03-09 23:29:00,4.041s,PASSED
"setEncryptedText(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-09 23:29:00,2564-03-09 23:29:04,3.843s,PASSED
