Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 4 Profile,Edge Chromium 89,,,2564-03-10 00:12:03,2564-03-10 00:12:50,46.841s,PASSED
,,,,,,,
Test Cases/Profile/TC 401 Profile id pass,Edge Chromium 89,,,2564-03-10 00:12:07,2564-03-10 00:12:31,24.652s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-10 00:12:08,2564-03-10 00:12:21,13.538s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-10 00:12:21,2564-03-10 00:12:23,1.766s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-10 00:12:23,2564-03-10 00:12:25,1.993s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-10 00:12:25,2564-03-10 00:12:26,1.138s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-10 00:12:26,2564-03-10 00:12:27,0.834s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-10 00:12:27,2564-03-10 00:12:29,2.166s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-10 00:12:29,2564-03-10 00:12:30,0.417s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-10 00:12:30,2564-03-10 00:12:30,0.650s,PASSED
"verifyTextPresent(""614259052"", false)",Edge Chromium 89,,,2564-03-10 00:12:30,2564-03-10 00:12:30,0.208s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-10 00:12:30,2564-03-10 00:12:31,0.886s,PASSED
,,,,,,,
Test Cases/Profile/TC 402 Profile name pass,Edge Chromium 89,,,2564-03-10 00:12:31,2564-03-10 00:12:40,8.870s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-10 00:12:32,2564-03-10 00:12:34,1.616s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-10 00:12:34,2564-03-10 00:12:35,1.492s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-10 00:12:35,2564-03-10 00:12:36,0.518s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-10 00:12:36,2564-03-10 00:12:36,0.459s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-10 00:12:36,2564-03-10 00:12:37,0.327s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-10 00:12:37,2564-03-10 00:12:38,1.592s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-10 00:12:38,2564-03-10 00:12:39,0.435s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-10 00:12:39,2564-03-10 00:12:39,0.562s,PASSED
"verifyTextPresent(""วรวัต รัตโนนสถ"", false)",Edge Chromium 89,,,2564-03-10 00:12:39,2564-03-10 00:12:39,0.113s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-10 00:12:39,2564-03-10 00:12:40,0.841s,PASSED
,,,,,,,
Test Cases/Profile/TC 403 Profile phone number pass,Edge Chromium 89,,,2564-03-10 00:12:40,2564-03-10 00:12:50,9.998s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-10 00:12:41,2564-03-10 00:12:43,1.648s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-10 00:12:43,2564-03-10 00:12:45,1.631s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-10 00:12:45,2564-03-10 00:12:45,0.864s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-10 00:12:45,2564-03-10 00:12:46,0.880s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-10 00:12:46,2564-03-10 00:12:47,0.448s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-10 00:12:47,2564-03-10 00:12:48,1.160s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-10 00:12:48,2564-03-10 00:12:48,0.359s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-10 00:12:48,2564-03-10 00:12:49,0.828s,PASSED
"verifyTextPresent(""0654887953"", false)",Edge Chromium 89,,,2564-03-10 00:12:49,2564-03-10 00:12:49,0.233s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-10 00:12:49,2564-03-10 00:12:50,0.871s,PASSED
