Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 Profile,Chrome 88.0.4324.190,,,2564-03-09 14:50:12,2564-03-09 14:50:48,36.166s,FAILED
,,,,,,,
Test Cases/Profile/TC 301 Profile pass,Chrome 88.0.4324.190,,,2564-03-09 14:50:13,2564-03-09 14:50:25,12.165s,PASSED
"openBrowser("""")",Chrome 88.0.4324.190,,,2564-03-09 14:50:13,2564-03-09 14:50:18,5.188s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 88.0.4324.190,,,2564-03-09 14:50:18,2564-03-09 14:50:19,1.187s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 88.0.4324.190,,,2564-03-09 14:50:19,2564-03-09 14:50:20,0.662s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 88.0.4324.190,,,2564-03-09 14:50:20,2564-03-09 14:50:21,0.751s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 88.0.4324.190,,,2564-03-09 14:50:21,2564-03-09 14:50:21,0.443s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 88.0.4324.190,,,2564-03-09 14:50:21,2564-03-09 14:50:23,1.343s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Chrome 88.0.4324.190,,,2564-03-09 14:50:23,2564-03-09 14:50:23,0.383s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Chrome 88.0.4324.190,,,2564-03-09 14:50:23,2564-03-09 14:50:24,0.559s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_  614259052""))",Chrome 88.0.4324.190,,,2564-03-09 14:50:24,2564-03-09 14:50:24,0.516s,PASSED
closeBrowser(),Chrome 88.0.4324.190,,,2564-03-09 14:50:24,2564-03-09 14:50:25,0.673s,PASSED
,,,,,,,
