Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 2 login,Edge Chromium 89,,,2564-03-09 23:27:14,2564-03-09 23:29:47,2m - 32.863s,PASSED
,,,,,,,
Test Cases/login/TC 201 login pass,Edge Chromium 89,,,2564-03-09 23:27:19,2564-03-09 23:28:18,59.705s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:27:23,2564-03-09 23:27:33,10.148s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-09 23:27:33,2564-03-09 23:27:33,0.787s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:27:33,2564-03-09 23:27:36,2.343s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 23:27:36,2564-03-09 23:27:38,1.708s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-09 23:27:38,2564-03-09 23:27:40,2.545s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-09 23:27:40,2564-03-09 23:27:42,1.946s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-09 23:27:42,2564-03-09 23:27:45,3.156s,PASSED
"verifyTextPresent(""Welcome to"", false)",Edge Chromium 89,,,2564-03-09 23:27:45,2564-03-09 23:27:47,1.431s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-09 23:27:47,2564-03-09 23:28:18,31.596s,PASSED
,,,,,,,
Test Cases/login/TC 202 login failed,Edge Chromium 89,,,2564-03-09 23:28:19,2564-03-09 23:28:45,26.492s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:28:23,2564-03-09 23:28:31,7.863s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-09 23:28:31,2564-03-09 23:28:33,1.466s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:28:33,2564-03-09 23:28:36,3.336s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 23:28:36,2564-03-09 23:28:38,2.401s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayutz"")",Edge Chromium 89,,,2564-03-09 23:28:38,2564-03-09 23:28:40,1.923s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-09 23:28:40,2564-03-09 23:28:41,1.016s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-09 23:28:41,2564-03-09 23:28:44,2.471s,PASSED
"verifyAlertPresent(0, STOP_ON_FAILURE)",Edge Chromium 89,,,2564-03-09 23:28:44,2564-03-09 23:28:45,0.835s,PASSED
alertText = getAlertText(),Edge Chromium 89,Get text alert on the alert when it's shown,,2564-03-09 23:28:45,2564-03-09 23:28:45,0.131s,PASSED
"verifyMatch(alertText, ""กรุณาสมัครสมาชิกก่อนค่ะ!"", false)",Edge Chromium 89,Verify text alert is correct or not,,2564-03-09 23:28:45,2564-03-09 23:28:45,0.215s,PASSED
,,,,,,,
Test Cases/login/TC 203 login failed,Edge Chromium 89,,,2564-03-09 23:28:45,2564-03-09 23:29:47,1m - 1.470s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:28:54,2564-03-09 23:29:21,26.911s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-09 23:29:21,2564-03-09 23:29:22,1.343s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:29:22,2564-03-09 23:29:24,1.685s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 23:29:24,2564-03-09 23:29:27,3.002s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-09 23:29:27,2564-03-09 23:29:34,7.278s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""qyB36BqYIPA="")",Edge Chromium 89,,,2564-03-09 23:29:34,2564-03-09 23:29:36,2.209s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-09 23:29:36,2564-03-09 23:29:38,2.356s,PASSED
"verifyAlertPresent(0, STOP_ON_FAILURE)",Edge Chromium 89,,,2564-03-09 23:29:38,2564-03-09 23:29:39,0.627s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-09 23:29:39,2564-03-09 23:29:47,7.435s,PASSED
