Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 2 login,Chrome 89.0.4389.90,,,2564-03-23 21:59:24,2564-03-23 21:59:57,33.544s,PASSED
,,,,,,,
Test Cases/UC2_login/TC 201 login pass,Chrome 89.0.4389.90,,,2564-03-23 21:59:25,2564-03-23 21:59:37,12.187s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 21:59:25,2564-03-23 21:59:29,3.499s,PASSED
"setViewPortSize(1600, 900)",Chrome 89.0.4389.90,,,2564-03-23 21:59:29,2564-03-23 21:59:29,0.223s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 21:59:29,2564-03-23 21:59:30,1.436s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 21:59:30,2564-03-23 21:59:31,0.806s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Chrome 89.0.4389.90,,,2564-03-23 21:59:31,2564-03-23 21:59:32,0.822s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Chrome 89.0.4389.90,,,2564-03-23 21:59:32,2564-03-23 21:59:32,0.468s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Chrome 89.0.4389.90,,,2564-03-23 21:59:32,2564-03-23 21:59:35,2.891s,PASSED
"verifyTextPresent(""Welcome to"", false)",Chrome 89.0.4389.90,,,2564-03-23 21:59:35,2564-03-23 21:59:36,0.465s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2564-03-23 21:59:36,2564-03-23 21:59:37,1.150s,PASSED
,,,,,,,
Test Cases/UC2_login/TC 202 login failed,Chrome 89.0.4389.90,,,2564-03-23 21:59:37,2564-03-23 21:59:46,9.548s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 21:59:37,2564-03-23 21:59:39,2.238s,PASSED
"setViewPortSize(1600, 900)",Chrome 89.0.4389.90,,,2564-03-23 21:59:39,2564-03-23 21:59:40,0.201s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 21:59:40,2564-03-23 21:59:41,1.794s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 21:59:41,2564-03-23 21:59:42,0.748s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayutz"")",Chrome 89.0.4389.90,,,2564-03-23 21:59:42,2564-03-23 21:59:43,0.736s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Chrome 89.0.4389.90,,,2564-03-23 21:59:43,2564-03-23 21:59:43,0.417s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Chrome 89.0.4389.90,,,2564-03-23 21:59:43,2564-03-23 21:59:45,1.943s,PASSED
"verifyAlertPresent(0, STOP_ON_FAILURE)",Chrome 89.0.4389.90,,,2564-03-23 21:59:45,2564-03-23 21:59:45,0.030s,PASSED
alertText = getAlertText(),Chrome 89.0.4389.90,Get text alert on the alert when it's shown,,2564-03-23 21:59:45,2564-03-23 21:59:45,0.022s,PASSED
"verifyMatch(alertText, ""กรุณาสมัครสมาชิกก่อนค่ะ!"", false)",Chrome 89.0.4389.90,Verify text alert is correct or not,,2564-03-23 21:59:45,2564-03-23 21:59:45,0.049s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2564-03-23 21:59:45,2564-03-23 21:59:46,1.084s,PASSED
,,,,,,,
Test Cases/UC2_login/TC 203 login failed,Chrome 89.0.4389.90,,,2564-03-23 21:59:46,2564-03-23 21:59:57,10.695s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 21:59:47,2564-03-23 21:59:49,2.182s,PASSED
"setViewPortSize(1600, 900)",Chrome 89.0.4389.90,,,2564-03-23 21:59:49,2564-03-23 21:59:49,0.136s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 21:59:49,2564-03-23 21:59:53,3.630s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 21:59:53,2564-03-23 21:59:53,0.721s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Chrome 89.0.4389.90,,,2564-03-23 21:59:53,2564-03-23 21:59:54,0.736s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""qyB36BqYIPA="")",Chrome 89.0.4389.90,,,2564-03-23 21:59:54,2564-03-23 21:59:54,0.454s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Chrome 89.0.4389.90,,,2564-03-23 21:59:54,2564-03-23 21:59:56,1.702s,PASSED
"verifyAlertPresent(0, STOP_ON_FAILURE)",Chrome 89.0.4389.90,,,2564-03-23 21:59:56,2564-03-23 21:59:56,0.008s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2564-03-23 21:59:56,2564-03-23 21:59:57,0.887s,PASSED
