Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,,,,2564-03-02 16:04:34,2564-03-02 16:04:44,10.608s,FAILED
,,,,,,,
Test Cases/Search/TC 101 search by id,,,,2564-03-02 16:04:38,2564-03-02 16:04:41,3.033s,FAILED
"openBrowser("""")",,,,2564-03-02 16:04:39,2564-03-02 16:04:41,1.761s,FAILED
,,,,,,,
Test Cases/Search/TC 102 search by name,,,,2564-03-02 16:04:41,2564-03-02 16:04:43,1.884s,FAILED
"openBrowser("""")",,,,2564-03-02 16:04:43,2564-03-02 16:04:43,0.041s,FAILED
,,,,,,,
Test Cases/Search/TC 103 search by graduation year,,,,2564-03-02 16:04:43,2564-03-02 16:04:44,1.240s,FAILED
"openBrowser("""")",,,,2564-03-02 16:04:44,2564-03-02 16:04:44,0.035s,FAILED
