Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,Chrome 89.0.4389.90,,,2564-03-22 22:27:40,2564-03-22 22:29:05,1m - 24.428s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 301 search by id,Chrome 89.0.4389.90,,,2564-03-22 22:27:41,2564-03-22 22:27:52,10.885s,FAILED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-22 22:27:42,2564-03-22 22:27:44,2.209s,PASSED
"setViewPortSize(1600, 900)",Chrome 89.0.4389.90,,,2564-03-22 22:27:44,2564-03-22 22:27:44,0.146s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-22 22:27:44,2564-03-22 22:27:45,1.206s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-22 22:27:45,2564-03-22 22:27:46,0.786s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Chrome 89.0.4389.90,,,2564-03-22 22:27:46,2564-03-22 22:27:47,0.772s,PASSED
"setEncryptedText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Chrome 89.0.4389.90,,,2564-03-22 22:27:47,2564-03-22 22:27:47,0.455s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Chrome 89.0.4389.90,,,2564-03-22 22:27:47,2564-03-22 22:27:48,0.951s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/i__fas fa-search""))",Chrome 89.0.4389.90,,,2564-03-22 22:27:48,2564-03-22 22:27:49,0.776s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_""))",Chrome 89.0.4389.90,,,2564-03-22 22:27:49,2564-03-22 22:27:50,0.764s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input__Std_ID""), ""614259052"")",Chrome 89.0.4389.90,,,2564-03-22 22:27:50,2564-03-22 22:27:51,0.800s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input__Std_ID""), Keys.chord(ENTER))",Chrome 89.0.4389.90,,,2564-03-22 22:27:51,2564-03-22 22:27:51,0.585s,PASSED
"verifyTextPresent(""614259052"", false)",Chrome 89.0.4389.90,,,2564-03-22 22:27:51,2564-03-22 22:27:52,1.054s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 302 search by name,Chrome 89.0.4389.90,,,2564-03-22 22:27:52,2564-03-22 22:28:03,11.094s,FAILED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-22 22:27:53,2564-03-22 22:27:55,2.168s,PASSED
"setViewPortSize(1600, 900)",Chrome 89.0.4389.90,,,2564-03-22 22:27:55,2564-03-22 22:27:55,0.142s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-22 22:27:55,2564-03-22 22:27:56,1.191s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-22 22:27:56,2564-03-22 22:27:57,0.724s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Chrome 89.0.4389.90,,,2564-03-22 22:27:57,2564-03-22 22:27:58,0.753s,PASSED
"setEncryptedText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Chrome 89.0.4389.90,,,2564-03-22 22:27:58,2564-03-22 22:27:58,0.429s,PASSED
