Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,Edge Chromium 89,,,2564-03-22 21:47:35,2564-03-22 21:48:47,1m - 12.351s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 301 search by id,Edge Chromium 89,,,2564-03-22 21:47:36,2564-03-22 21:47:45,9.616s,FAILED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:47:36,2564-03-22 21:47:39,2.727s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-22 21:47:39,2564-03-22 21:47:39,0.181s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-22 21:47:39,2564-03-22 21:47:40,0.679s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-22 21:47:40,2564-03-22 21:47:40,0.287s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-22 21:47:40,2564-03-22 21:47:40,0.264s,PASSED
"setEncryptedText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-22 21:47:40,2564-03-22 21:47:40,0.200s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-22 21:47:40,2564-03-22 21:47:42,1.780s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/i__fas fa-search""))",Edge Chromium 89,,,2564-03-22 21:47:42,2564-03-22 21:47:43,1.274s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-22 21:47:43,2564-03-22 21:47:44,0.728s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input__Std_ID""), ""614259052"")",Edge Chromium 89,,,2564-03-22 21:47:44,2564-03-22 21:47:44,0.195s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input__Std_ID""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-22 21:47:44,2564-03-22 21:47:45,0.317s,PASSED
"verifyTextPresent(""614259052"", false)",Edge Chromium 89,,,2564-03-22 21:47:45,2564-03-22 21:47:45,0.571s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 302 search by name,Edge Chromium 89,,,2564-03-22 21:47:45,2564-03-22 21:47:55,10.236s,FAILED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:47:46,2564-03-22 21:47:48,2.115s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-22 21:47:48,2564-03-22 21:47:48,0.162s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-22 21:47:48,2564-03-22 21:47:50,2.220s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-22 21:47:50,2564-03-22 21:47:50,0.199s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-22 21:47:50,2564-03-22 21:47:50,0.227s,PASSED
"setEncryptedText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-22 21:47:50,2564-03-22 21:47:51,0.152s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-22 21:47:51,2564-03-22 21:47:52,1.879s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/i__fas fa-search""))",Edge Chromium 89,,,2564-03-22 21:47:52,2564-03-22 21:47:53,0.748s,PASSED
"click(findTestObject(""search/Page_NPRU Alumni/button_searchName""))",Edge Chromium 89,,,2564-03-22 21:47:53,2564-03-22 21:47:54,0.364s,PASSED
