Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 2 login,,,,2564-03-09 21:12:57,2564-03-09 21:13:12,15.240s,FAILED
,,,,,,,
Test Cases/login/TC 201 login pass,,,,2564-03-09 21:12:59,2564-03-09 21:13:07,7.925s,FAILED
"openBrowser("""")",,,,2564-03-09 21:13:00,2564-03-09 21:13:07,7.181s,FAILED
,,,,,,,
Test Cases/login/TC 202 login failed,,,,2564-03-09 21:13:07,2564-03-09 21:13:10,2.958s,FAILED
"openBrowser("""")",,,,2564-03-09 21:13:08,2564-03-09 21:13:10,1.885s,FAILED
,,,,,,,
Test Cases/login/TC 203 login failed,,,,2564-03-09 21:13:10,2564-03-09 21:13:12,2.493s,FAILED
"openBrowser("""")",,,,2564-03-09 21:13:11,2564-03-09 21:13:12,1.632s,FAILED
