Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 4 Profile,Edge Chromium 89,,,2564-03-22 21:31:11,2564-03-22 21:31:58,46.957s,PASSED
,,,,,,,
Test Cases/UC4_Profile/TC 401 Profile pass,Edge Chromium 89,,,2564-03-22 21:31:12,2564-03-22 21:31:27,14.224s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:31:13,2564-03-22 21:31:18,5.344s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-22 21:31:18,2564-03-22 21:31:19,1.301s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-22 21:31:19,2564-03-22 21:31:20,0.360s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-22 21:31:20,2564-03-22 21:31:20,0.524s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-22 21:31:20,2564-03-22 21:31:21,0.479s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-22 21:31:21,2564-03-22 21:31:23,2.568s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-22 21:31:23,2564-03-22 21:31:24,0.403s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a__1""))",Edge Chromium 89,,,2564-03-22 21:31:24,2564-03-22 21:31:26,1.785s,PASSED
"verifyTextPresent(""Thanayut Samsang"", false)",Edge Chromium 89,,,2564-03-22 21:31:26,2564-03-22 21:31:26,0.101s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-22 21:31:26,2564-03-22 21:31:27,0.953s,PASSED
,,,,,,,
Test Cases/UC4_Profile/TC 402 Profile ID card,Edge Chromium 89,,,2564-03-22 21:31:27,2564-03-22 21:31:37,10.505s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:31:27,2564-03-22 21:31:30,2.264s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-22 21:31:30,2564-03-22 21:31:31,1.420s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-22 21:31:31,2564-03-22 21:31:31,0.361s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-22 21:31:31,2564-03-22 21:31:32,0.245s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-22 21:31:32,2564-03-22 21:31:32,0.189s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-22 21:31:32,2564-03-22 21:31:35,2.707s,PASSED
