Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 4 Profile,Edge Chromium 89,,,2564-03-09 23:57:00,2564-03-09 23:57:36,35.956s,FAILED
,,,,,,,
Test Cases/Profile/TC 401 Profile pass,Edge Chromium 89,,,2564-03-09 23:57:01,2564-03-09 23:57:14,13.031s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:57:02,2564-03-09 23:57:07,5.060s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:57:07,2564-03-09 23:57:09,1.522s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 23:57:09,2564-03-09 23:57:09,0.774s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-09 23:57:09,2564-03-09 23:57:10,0.836s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-09 23:57:10,2564-03-09 23:57:11,0.568s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 23:57:11,2564-03-09 23:57:12,1.379s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 23:57:12,2564-03-09 23:57:12,0.298s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 23:57:12,2564-03-09 23:57:13,0.708s,PASSED
"verifyTextPresent(""614259052"", false)",Edge Chromium 89,,,2564-03-09 23:57:13,2564-03-09 23:57:13,0.202s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-09 23:57:13,2564-03-09 23:57:14,1.022s,PASSED
,,,,,,,
Test Cases/Profile/TC 402 Profile pass,Edge Chromium 89,,,2564-03-09 23:57:14,2564-03-09 23:57:23,8.988s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:57:15,2564-03-09 23:57:17,1.700s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:57:17,2564-03-09 23:57:19,1.524s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 23:57:19,2564-03-09 23:57:19,0.515s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-09 23:57:19,2564-03-09 23:57:20,0.780s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-09 23:57:20,2564-03-09 23:57:21,0.815s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 23:57:21,2564-03-09 23:57:22,0.986s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 23:57:22,2564-03-09 23:57:22,0.267s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 23:57:22,2564-03-09 23:57:22,0.546s,PASSED
"verifyTextPresent(""วรวัต รัตโนนสถ"", false)",Edge Chromium 89,,,2564-03-09 23:57:22,2564-03-09 23:57:23,0.116s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-09 23:57:23,2564-03-09 23:57:23,0.816s,PASSED
,,,,,,,
Test Cases/Profile/TC 403 Profile pass,Edge Chromium 89,,,2564-03-09 23:57:23,2564-03-09 23:57:36,12.174s,FAILED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:57:24,2564-03-09 23:57:26,1.567s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:57:26,2564-03-09 23:57:28,1.814s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 23:57:28,2564-03-09 23:57:28,0.622s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-09 23:57:28,2564-03-09 23:57:29,0.493s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-09 23:57:29,2564-03-09 23:57:29,0.458s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 23:57:29,2564-03-09 23:57:31,1.375s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 23:57:31,2564-03-09 23:57:31,0.296s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 23:57:31,2564-03-09 23:57:32,0.812s,PASSED
"verifyTextPresent(""0632518094"", false)",Edge Chromium 89,,,2564-03-09 23:57:32,2564-03-09 23:57:36,3.918s,FAILED
