Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 4 Profile,Chrome 89.0.4389.90,,,2564-03-23 23:02:34,2564-03-23 23:03:19,45.825s,PASSED
,,,,,,,
Test Cases/UC4_Profile/TC 401 Profile pass,Chrome 89.0.4389.90,,,2564-03-23 23:02:35,2564-03-23 23:02:50,15.156s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 23:02:35,2564-03-23 23:02:40,4.337s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 23:02:40,2564-03-23 23:02:41,1.911s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 23:02:41,2564-03-23 23:02:42,0.618s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Chrome 89.0.4389.90,,,2564-03-23 23:02:42,2564-03-23 23:02:44,2.251s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Chrome 89.0.4389.90,,,2564-03-23 23:02:44,2564-03-23 23:02:45,0.561s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 23:02:45,2564-03-23 23:02:47,1.752s,PASSED
"click(findTestObject(""Profile/cilk profile""))",Chrome 89.0.4389.90,,,2564-03-23 23:02:47,2564-03-23 23:02:47,0.433s,PASSED
"click(findTestObject(""Profile/cilk profile_""))",Chrome 89.0.4389.90,,,2564-03-23 23:02:47,2564-03-23 23:02:48,1.168s,PASSED
"verifyTextPresent(""Thanayut Samsang"", false)",Chrome 89.0.4389.90,,,2564-03-23 23:02:48,2564-03-23 23:02:49,0.555s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2564-03-23 23:02:49,2564-03-23 23:02:50,1.161s,PASSED
,,,,,,,
Test Cases/UC4_Profile/TC 402 Profile ID card,Chrome 89.0.4389.90,,,2564-03-23 23:02:50,2564-03-23 23:03:08,18.301s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 23:02:50,2564-03-23 23:02:53,2.576s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 23:02:53,2564-03-23 23:02:55,2.299s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 23:02:55,2564-03-23 23:02:56,0.587s,PASSED
