Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 4 Profile,Edge Chromium 89,,,2564-03-09 22:36:39,2564-03-09 22:37:38,58.803s,FAILED
,,,,,,,
Test Cases/Profile/TC 401 Profile pass,Edge Chromium 89,,,2564-03-09 22:36:41,2564-03-09 22:37:15,33.851s,FAILED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 22:36:41,2564-03-09 22:36:47,5.488s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 22:36:47,2564-03-09 22:36:48,1.389s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 22:36:48,2564-03-09 22:36:49,0.606s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-09 22:36:49,2564-03-09 22:36:49,0.660s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-09 22:36:49,2564-03-09 22:36:50,0.421s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 22:36:50,2564-03-09 22:36:51,0.862s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 22:36:51,2564-03-09 22:36:51,0.338s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 22:36:51,2564-03-09 22:36:52,0.661s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_  614259052""))",Edge Chromium 89,,,2564-03-09 22:36:52,2564-03-09 22:37:15,22.904s,FAILED
,,,,,,,
Test Cases/Profile/TC 402 Profile pass,Edge Chromium 89,,,2564-03-09 22:37:15,2564-03-09 22:37:24,9.769s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 22:37:15,2564-03-09 22:37:17,2.034s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 22:37:17,2564-03-09 22:37:20,3.065s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 22:37:20,2564-03-09 22:37:21,0.367s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""614259052"")",Edge Chromium 89,,,2564-03-09 22:37:21,2564-03-09 22:37:21,0.493s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/form""))",Edge Chromium 89,,,2564-03-09 22:37:21,2564-03-09 22:37:21,0.184s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-09 22:37:21,2564-03-09 22:37:22,0.340s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-09 22:37:22,2564-03-09 22:37:22,0.218s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 22:37:22,2564-03-09 22:37:23,0.927s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 22:37:23,2564-03-09 22:37:23,0.198s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 22:37:23,2564-03-09 22:37:24,0.618s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-09 22:37:24,2564-03-09 22:37:24,0.858s,PASSED
,,,,,,,
Test Cases/Profile/TC 403 Profile failed,Edge Chromium 89,,,2564-03-09 22:37:24,2564-03-09 22:37:38,13.754s,FAILED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 22:37:25,2564-03-09 22:37:27,1.560s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 22:37:27,2564-03-09 22:37:28,1.829s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 22:37:28,2564-03-09 22:37:29,0.578s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-09 22:37:29,2564-03-09 22:37:29,0.569s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-09 22:37:29,2564-03-09 22:37:30,0.549s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 22:37:30,2564-03-09 22:37:31,0.982s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 22:37:31,2564-03-09 22:37:31,0.173s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 22:37:31,2564-03-09 22:37:32,0.532s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a__1""))",Edge Chromium 89,,,2564-03-09 22:37:32,2564-03-09 22:37:38,6.500s,FAILED
