Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,Chrome 89.0.4389.90,,,2564-03-23 23:35:48,2564-03-23 23:39:12,3m - 23.615s,PASSED
,,,,,,,
Test Cases/UC3_Search/TC 301 search by id,Chrome 89.0.4389.90,,,2564-03-23 23:35:50,2564-03-23 23:37:14,1m - 24.158s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 23:35:51,2564-03-23 23:36:28,36.586s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 23:36:28,2564-03-23 23:36:36,8.346s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 23:36:36,2564-03-23 23:36:37,0.788s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 23:36:37,2564-03-23 23:36:38,1.344s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 23:36:38,2564-03-23 23:36:39,1.181s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 23:36:39,2564-03-23 23:36:55,16.058s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a""))",Chrome 89.0.4389.90,,,2564-03-23 23:36:55,2564-03-23 23:37:02,6.511s,PASSED
"click(findTestObject(""search/Page_NPRU Alumni/button_id""))",Chrome 89.0.4389.90,,,2564-03-23 23:37:02,2564-03-23 23:37:03,1.585s,PASSED
"click(findTestObject(""search/Page_NPRU Alumni/input__Std_ID""))",Chrome 89.0.4389.90,,,2564-03-23 23:37:03,2564-03-23 23:37:04,0.474s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Std_ID""), ""614259018"")",Chrome 89.0.4389.90,,,2564-03-23 23:37:04,2564-03-23 23:37:05,1.026s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__search""))",Chrome 89.0.4389.90,,,2564-03-23 23:37:05,2564-03-23 23:37:07,2.473s,PASSED
"verifyTextPresent(""ธนายุทธ สามสังข์"", false)",Chrome 89.0.4389.90,,,2564-03-23 23:37:07,2564-03-23 23:37:08,0.528s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2564-03-23 23:37:08,2564-03-23 23:37:14,6.196s,PASSED
,,,,,,,
Test Cases/UC3_Search/TC 302 search by name,Chrome 89.0.4389.90,,,2564-03-23 23:37:14,2564-03-23 23:38:10,55.405s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 23:37:16,2564-03-23 23:37:28,11.646s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 23:37:28,2564-03-23 23:37:36,7.887s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 23:37:36,2564-03-23 23:37:37,1.096s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 23:37:37,2564-03-23 23:37:38,1.211s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 23:37:38,2564-03-23 23:37:39,0.786s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 23:37:39,2564-03-23 23:37:51,12.268s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a""))",Chrome 89.0.4389.90,,,2564-03-23 23:37:51,2564-03-23 23:38:00,8.324s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a__1""))",Chrome 89.0.4389.90,,,2564-03-23 23:38:00,2564-03-23 23:38:02,2.648s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__FName_LName""), ""ธนายุทธ"")",Chrome 89.0.4389.90,,,2564-03-23 23:38:02,2564-03-23 23:38:04,1.552s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__search""))",Chrome 89.0.4389.90,,,2564-03-23 23:38:04,2564-03-23 23:38:06,2.238s,PASSED
"verifyTextPresent(""614259018"", false)",Chrome 89.0.4389.90,,,2564-03-23 23:38:06,2564-03-23 23:38:07,0.847s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2564-03-23 23:38:07,2564-03-23 23:38:09,2.164s,PASSED
,,,,,,,
Test Cases/UC3_Search/TC 303 search by school year,Chrome 89.0.4389.90,,,2564-03-23 23:38:10,2564-03-23 23:38:37,26.653s,PASSED
