Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,Chrome 89.0.4389.90,,,2564-03-23 01:24:50,2564-03-23 01:27:20,2m - 30.158s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 301 search by id,Chrome 89.0.4389.90,,,2564-03-23 01:24:51,2564-03-23 01:25:34,42.860s,FAILED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 01:24:52,2564-03-23 01:24:56,4.698s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 01:24:56,2564-03-23 01:24:58,1.592s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 01:24:58,2564-03-23 01:24:59,0.645s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 01:24:59,2564-03-23 01:24:59,0.830s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 01:24:59,2564-03-23 01:25:00,0.471s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 01:25:00,2564-03-23 01:25:01,0.859s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/i__fas fa-search""))",Chrome 89.0.4389.90,,,2564-03-23 01:25:01,2564-03-23 01:25:02,0.975s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Chrome 89.0.4389.90,,,2564-03-23 01:25:02,2564-03-23 01:25:02,0.643s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Std_ID""), ""614259018"")",Chrome 89.0.4389.90,,,2564-03-23 01:25:02,2564-03-23 01:25:34,31.740s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 302 search by name,Chrome 89.0.4389.90,,,2564-03-23 01:25:34,2564-03-23 01:26:15,41.385s,FAILED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 01:25:34,2564-03-23 01:25:38,3.313s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 01:25:38,2564-03-23 01:25:39,1.570s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 01:25:39,2564-03-23 01:25:40,0.539s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 01:25:40,2564-03-23 01:25:40,0.759s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 01:25:40,2564-03-23 01:25:41,0.406s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 01:25:41,2564-03-23 01:25:42,1.333s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/i__fas fa-search""))",Chrome 89.0.4389.90,,,2564-03-23 01:25:42,2564-03-23 01:25:43,0.616s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Chrome 89.0.4389.90,,,2564-03-23 01:25:43,2564-03-23 01:25:44,0.902s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__FName_LName""), ""วรวัฒน์"")",Chrome 89.0.4389.90,,,2564-03-23 01:25:44,2564-03-23 01:26:15,31.664s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 303 search by school year,Chrome 89.0.4389.90,,,2564-03-23 01:26:15,2564-03-23 01:26:28,12.142s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 01:26:16,2564-03-23 01:26:19,2.793s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 01:26:19,2564-03-23 01:26:20,1.487s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 01:26:20,2564-03-23 01:26:21,0.562s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 01:26:21,2564-03-23 01:26:21,0.701s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 01:26:21,2564-03-23 01:26:22,0.430s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 01:26:22,2564-03-23 01:26:23,0.860s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/i__fas fa-search""))",Chrome 89.0.4389.90,,,2564-03-23 01:26:23,2564-03-23 01:26:23,0.764s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Chrome 89.0.4389.90,,,2564-03-23 01:26:23,2564-03-23 01:26:24,0.734s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__End_Year""), ""2561"")",Chrome 89.0.4389.90,,,2564-03-23 01:26:24,2564-03-23 01:26:25,0.809s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__search""))",Chrome 89.0.4389.90,,,2564-03-23 01:26:25,2564-03-23 01:26:26,1.217s,PASSED
