Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 4 Profile,Chrome 89.0.4389.90,,,2564-03-22 22:29:17,2564-03-22 22:29:45,28.553s,PASSED
,,,,,,,
Test Cases/UC4_Profile/TC 401 Profile pass,Chrome 89.0.4389.90,,,2564-03-22 22:29:18,2564-03-22 22:29:27,8.964s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-22 22:29:18,2564-03-22 22:29:20,2.132s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-22 22:29:20,2564-03-22 22:29:22,1.357s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-22 22:29:22,2564-03-22 22:29:22,0.466s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Chrome 89.0.4389.90,,,2564-03-22 22:29:22,2564-03-22 22:29:23,0.941s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Chrome 89.0.4389.90,,,2564-03-22 22:29:23,2564-03-22 22:29:24,0.520s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-22 22:29:24,2564-03-22 22:29:25,1.049s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Chrome 89.0.4389.90,,,2564-03-22 22:29:25,2564-03-22 22:29:25,0.386s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a__1""))",Chrome 89.0.4389.90,,,2564-03-22 22:29:25,2564-03-22 22:29:25,0.509s,PASSED
"verifyTextPresent(""Thanayut Samsang"", false)",Chrome 89.0.4389.90,,,2564-03-22 22:29:25,2564-03-22 22:29:26,0.553s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2564-03-22 22:29:26,2564-03-22 22:29:27,0.649s,PASSED
,,,,,,,
Test Cases/UC4_Profile/TC 402 Profile ID card,Chrome 89.0.4389.90,,,2564-03-22 22:29:27,2564-03-22 22:29:35,7.872s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-22 22:29:27,2564-03-22 22:29:28,1.126s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-22 22:29:28,2564-03-22 22:29:29,1.117s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-22 22:29:29,2564-03-22 22:29:30,0.841s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-22 22:29:30,2564-03-22 22:29:31,0.679s,PASSED
