Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 2 login,Edge Chromium 89,,,2564-03-22 21:47:00,2564-03-22 21:47:22,21.826s,PASSED
,,,,,,,
Test Cases/UC2_login/TC 201 login pass,Edge Chromium 89,,,2564-03-22 21:47:01,2564-03-22 21:47:10,8.369s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:47:02,2564-03-22 21:47:04,2.460s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-22 21:47:04,2564-03-22 21:47:04,0.220s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-22 21:47:04,2564-03-22 21:47:07,2.453s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-22 21:47:07,2564-03-22 21:47:07,0.251s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-22 21:47:07,2564-03-22 21:47:08,0.418s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-22 21:47:08,2564-03-22 21:47:08,0.206s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-22 21:47:08,2564-03-22 21:47:09,1.095s,PASSED
"verifyTextPresent(""Welcome to"", false)",Edge Chromium 89,,,2564-03-22 21:47:09,2564-03-22 21:47:09,0.094s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-22 21:47:09,2564-03-22 21:47:10,0.721s,PASSED
,,,,,,,
Test Cases/UC2_login/TC 202 login failed,Edge Chromium 89,,,2564-03-22 21:47:10,2564-03-22 21:47:16,6.010s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:47:10,2564-03-22 21:47:12,2.356s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-22 21:47:12,2564-03-22 21:47:13,0.217s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-22 21:47:13,2564-03-22 21:47:14,1.180s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-22 21:47:14,2564-03-22 21:47:14,0.258s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayutz"")",Edge Chromium 89,,,2564-03-22 21:47:14,2564-03-22 21:47:14,0.224s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-22 21:47:14,2564-03-22 21:47:14,0.154s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-22 21:47:14,2564-03-22 21:47:15,0.543s,PASSED
"verifyAlertPresent(0, STOP_ON_FAILURE)",Edge Chromium 89,,,2564-03-22 21:47:15,2564-03-22 21:47:15,0.033s,PASSED
alertText = getAlertText(),Edge Chromium 89,Get text alert on the alert when it's shown,,2564-03-22 21:47:15,2564-03-22 21:47:15,0.019s,PASSED
"verifyMatch(alertText, ""กรุณาสมัครสมาชิกก่อนค่ะ!"", false)",Edge Chromium 89,Verify text alert is correct or not,,2564-03-22 21:47:15,2564-03-22 21:47:15,0.027s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-22 21:47:15,2564-03-22 21:47:16,0.709s,PASSED
,,,,,,,
Test Cases/UC2_login/TC 203 login failed,Edge Chromium 89,,,2564-03-22 21:47:16,2564-03-22 21:47:22,6.326s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:47:16,2564-03-22 21:47:17,1.377s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-22 21:47:17,2564-03-22 21:47:18,0.160s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-22 21:47:18,2564-03-22 21:47:20,2.851s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-22 21:47:20,2564-03-22 21:47:21,0.172s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-22 21:47:21,2564-03-22 21:47:21,0.207s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""qyB36BqYIPA="")",Edge Chromium 89,,,2564-03-22 21:47:21,2564-03-22 21:47:21,0.175s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-22 21:47:21,2564-03-22 21:47:21,0.468s,PASSED
"verifyAlertPresent(0, STOP_ON_FAILURE)",Edge Chromium 89,,,2564-03-22 21:47:21,2564-03-22 21:47:21,0.008s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-22 21:47:21,2564-03-22 21:47:22,0.650s,PASSED
