Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 5 EditProfile,Chrome 89.0.4389.90,,,2564-03-23 22:39:10,2564-03-23 22:40:20,1m - 9.675s,FAILED
,,,,,,,
Test Cases/UC5_EditProfile/TC 501 EditProfile end year,Chrome 89.0.4389.90,,,2564-03-23 22:39:11,2564-03-23 22:39:55,43.790s,FAILED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 22:39:11,2564-03-23 22:39:17,5.884s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 22:39:17,2564-03-23 22:39:19,1.183s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 22:39:19,2564-03-23 22:39:19,0.524s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 22:39:19,2564-03-23 22:39:20,0.907s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 22:39:20,2564-03-23 22:39:20,0.454s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 22:39:20,2564-03-23 22:39:22,2.101s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Chrome 89.0.4389.90,,,2564-03-23 22:39:22,2564-03-23 22:39:23,0.508s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Chrome 89.0.4389.90,,,2564-03-23 22:39:23,2564-03-23 22:39:55,31.858s,FAILED
,,,,,,,
Test Cases/UC5_EditProfile/TC 502 EditProfile fb,Chrome 89.0.4389.90,,,2564-03-23 22:39:55,2564-03-23 22:40:07,12.542s,FAILED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 22:39:55,2564-03-23 22:39:58,2.622s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 22:39:58,2564-03-23 22:40:00,2.053s,PASSED
"click(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 22:40:00,2564-03-23 22:40:00,0.527s,PASSED
"setText(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Chrome 89.0.4389.90,,,2564-03-23 22:40:00,2564-03-23 22:40:01,0.737s,PASSED
"setEncryptedText(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Chrome 89.0.4389.90,,,2564-03-23 22:40:01,2564-03-23 22:40:01,0.421s,PASSED
"click(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 22:40:01,2564-03-23 22:40:03,1.026s,PASSED
"click(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/button_""))",Chrome 89.0.4389.90,,,2564-03-23 22:40:03,2564-03-23 22:40:03,0.381s,PASSED
"click(findTestObject(""Object Repository/editProfile/Page_NPRU Alumni/a_""))",Chrome 89.0.4389.90,,,2564-03-23 22:40:03,2564-03-23 22:40:04,1.421s,PASSED
"setText(findTestObject(""editProfile/Page_NPRU Alumni/input_facebook""), ""Thanayut Noch"")",Chrome 89.0.4389.90,,,2564-03-23 22:40:04,2564-03-23 22:40:05,0.830s,PASSED
