Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 1 EditProfile,Chrome 88.0.4324.190,,,2564-03-09 14:32:44,2564-03-09 14:40:50,8m - 5.704s,FAILED
,,,,,,,
Test Cases/EditProfile/TC 101 EditProfile pass,Chrome 88.0.4324.190,,,2564-03-09 14:32:55,2564-03-09 14:33:28,33.947s,FAILED
"openBrowser("""")",Chrome 88.0.4324.190,,,2564-03-09 14:32:57,2564-03-09 14:33:28,31.795s,FAILED
,,,,,,,
Test Cases/EditProfile/TC 102 EditProfile pass,Chrome 88.0.4324.190,,,2564-03-09 14:33:30,2564-03-09 14:36:55,3m - 25.329s,FAILED
"openBrowser("""")",Chrome 88.0.4324.190,,,2564-03-09 14:33:31,2564-03-09 14:34:25,54.509s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 88.0.4324.190,,,2564-03-09 14:34:25,2564-03-09 14:35:43,1m - 17.835s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 88.0.4324.190,,,2564-03-09 14:35:43,2564-03-09 14:36:55,1m - 11.749s,FAILED
,,,,,,,
Test Cases/EditProfile/TC 103 EditProfile pass,Chrome 88.0.4324.190,,,2564-03-09 14:36:55,2564-03-09 14:40:50,3m - 54.866s,FAILED
"openBrowser("""")",Chrome 88.0.4324.190,,,2564-03-09 14:37:13,2564-03-09 14:38:18,1m - 5.175s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 88.0.4324.190,,,2564-03-09 14:38:18,2564-03-09 14:38:27,8.511s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 88.0.4324.190,,,2564-03-09 14:38:27,2564-03-09 14:38:37,10.367s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 88.0.4324.190,,,2564-03-09 14:38:37,2564-03-09 14:38:51,14.022s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 88.0.4324.190,,,2564-03-09 14:38:51,2564-03-09 14:39:31,39.717s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 88.0.4324.190,,,2564-03-09 14:39:31,2564-03-09 14:40:08,37.044s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Chrome 88.0.4324.190,,,2564-03-09 14:40:08,2564-03-09 14:40:11,2.768s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Chrome 88.0.4324.190,,,2564-03-09 14:40:11,2564-03-09 14:40:15,3.780s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_ - _Name_LastName""), ""วรวัฒน์ รัตโนสถ"")",Chrome 88.0.4324.190,,,2564-03-09 14:40:15,2564-03-09 14:40:50,35.306s,FAILED
