Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 2 login,Chrome 89.0.4389.90,,,2564-03-23 02:40:32,2564-03-23 02:43:13,2m - 40.579s,PASSED
,,,,,,,
Test Cases/UC2_login/TC 201 login pass,Chrome 89.0.4389.90,,,2564-03-23 02:40:34,2564-03-23 02:41:08,34.819s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 02:40:34,2564-03-23 02:40:38,3.550s,PASSED
"setViewPortSize(1600, 900)",Chrome 89.0.4389.90,,,2564-03-23 02:40:38,2564-03-23 02:40:38,0.274s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 02:40:38,2564-03-23 02:40:44,5.863s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 02:40:44,2564-03-23 02:40:44,0.599s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Chrome 89.0.4389.90,,,2564-03-23 02:40:44,2564-03-23 02:40:45,0.894s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Chrome 89.0.4389.90,,,2564-03-23 02:40:45,2564-03-23 02:40:46,0.626s,PASSED
"sendKeys(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Chrome 89.0.4389.90,,,2564-03-23 02:40:46,2564-03-23 02:41:00,14.249s,PASSED
"verifyTextPresent(""Welcome to"", false)",Chrome 89.0.4389.90,,,2564-03-23 02:41:00,2564-03-23 02:41:00,0.327s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2564-03-23 02:41:00,2564-03-23 02:41:08,7.920s,PASSED
,,,,,,,
Test Cases/UC2_login/TC 202 login failed,Chrome 89.0.4389.90,,,2564-03-23 02:41:09,2564-03-23 02:41:58,49.067s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 02:41:12,2564-03-23 02:41:23,11.475s,PASSED
