Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 1 login,,,,2564-03-02 15:59:42,2564-03-02 15:59:49,6.340s,FAILED
,,,,,,,
Test Cases/login/TC 101 login pass,,,,2564-03-02 15:59:44,2564-03-02 15:59:47,2.057s,FAILED
"openBrowser("""")",,,,2564-03-02 15:59:45,2564-03-02 15:59:46,1.320s,FAILED
,,,,,,,
Test Cases/login/TC 102 login failed,,,,2564-03-02 15:59:47,2564-03-02 15:59:48,1.338s,FAILED
"openBrowser("""")",,,,2564-03-02 15:59:48,2564-03-02 15:59:48,0.086s,FAILED
,,,,,,,
Test Cases/login/TC 103 login failed,,,,2564-03-02 15:59:48,2564-03-02 15:59:49,0.729s,FAILED
"openBrowser("""")",,,,2564-03-02 15:59:49,2564-03-02 15:59:49,0.036s,FAILED
