Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 4 Profile,Edge Chromium 89,,,2564-03-09 23:41:47,2564-03-09 23:43:08,1m - 20.971s,FAILED
,,,,,,,
Test Cases/Profile/TC 401 Profile pass,Edge Chromium 89,,,2564-03-09 23:41:54,2564-03-09 23:42:30,35.910s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:42:00,2564-03-09 23:42:13,12.378s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:42:13,2564-03-09 23:42:15,2.291s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 23:42:15,2564-03-09 23:42:16,1.067s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-09 23:42:16,2564-03-09 23:42:17,0.933s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-09 23:42:17,2564-03-09 23:42:18,1.140s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 23:42:18,2564-03-09 23:42:20,1.609s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 23:42:20,2564-03-09 23:42:20,0.514s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 23:42:20,2564-03-09 23:42:21,0.726s,PASSED
"verifyTextPresent(""614259052"", false)",Edge Chromium 89,,,2564-03-09 23:42:21,2564-03-09 23:42:21,0.240s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-09 23:42:21,2564-03-09 23:42:30,8.986s,PASSED
,,,,,,,
Test Cases/Profile/TC 402 Profile pass,Edge Chromium 89,,,2564-03-09 23:42:30,2564-03-09 23:42:52,21.995s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:42:33,2564-03-09 23:42:36,2.776s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:42:36,2564-03-09 23:42:40,3.952s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 23:42:40,2564-03-09 23:42:43,3.396s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-09 23:42:43,2564-03-09 23:42:45,1.522s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-09 23:42:45,2564-03-09 23:42:47,1.990s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 23:42:47,2564-03-09 23:42:49,2.002s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 23:42:49,2564-03-09 23:42:50,0.844s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 23:42:50,2564-03-09 23:42:51,1.590s,PASSED
"verifyTextPresent(""วรวัต รัตโนนสถ"", false)",Edge Chromium 89,,,2564-03-09 23:42:51,2564-03-09 23:42:52,0.142s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-09 23:42:52,2564-03-09 23:42:52,0.850s,PASSED
,,,,,,,
Test Cases/Profile/TC 403 Profile pass,Edge Chromium 89,,,2564-03-09 23:42:52,2564-03-09 23:43:08,15.501s,FAILED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 23:42:54,2564-03-09 23:42:57,3.856s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 23:42:57,2564-03-09 23:43:00,2.861s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 23:43:00,2564-03-09 23:43:02,1.386s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-09 23:43:02,2564-03-09 23:43:02,0.579s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-09 23:43:02,2564-03-09 23:43:03,0.712s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 23:43:03,2564-03-09 23:43:04,1.092s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 23:43:04,2564-03-09 23:43:04,0.429s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 23:43:04,2564-03-09 23:43:06,1.102s,PASSED
"verifyTextPresent(""0632518094"", false)",Edge Chromium 89,,,2564-03-09 23:43:06,2564-03-09 23:43:08,2.314s,FAILED
