Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,Chrome 89.0.4389.90,,,2564-03-23 23:07:51,2564-03-23 23:08:58,1m - 7.127s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 301 search by id,Chrome 89.0.4389.90,,,2564-03-23 23:07:52,2564-03-23 23:08:08,15.602s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 23:07:53,2564-03-23 23:07:57,4.060s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 23:07:57,2564-03-23 23:07:58,1.556s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 23:07:58,2564-03-23 23:07:59,0.480s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 23:07:59,2564-03-23 23:08:00,0.756s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 23:08:00,2564-03-23 23:08:00,0.466s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:00,2564-03-23 23:08:02,2.204s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:02,2564-03-23 23:08:03,0.713s,PASSED
"click(findTestObject(""search/Page_NPRU Alumni/button_id""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:03,2564-03-23 23:08:04,0.805s,PASSED
"click(findTestObject(""search/Page_NPRU Alumni/input__Std_ID""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:04,2564-03-23 23:08:04,0.475s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Std_ID""), ""614259018"")",Chrome 89.0.4389.90,,,2564-03-23 23:08:04,2564-03-23 23:08:05,0.735s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__search""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:05,2564-03-23 23:08:07,1.692s,PASSED
"verifyTextPresent(""ธนายุทธ สามสังข์"", false)",Chrome 89.0.4389.90,,,2564-03-23 23:08:07,2564-03-23 23:08:07,0.567s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2564-03-23 23:08:07,2564-03-23 23:08:08,0.662s,PASSED
,,,,,,,
Test Cases/UC3_Search/TC 302 search by name,Chrome 89.0.4389.90,,,2564-03-23 23:08:08,2564-03-23 23:08:21,13.375s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 23:08:08,2564-03-23 23:08:10,1.600s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 23:08:10,2564-03-23 23:08:13,3.459s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:13,2564-03-23 23:08:14,0.544s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 23:08:14,2564-03-23 23:08:15,0.739s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 23:08:15,2564-03-23 23:08:15,0.399s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:15,2564-03-23 23:08:16,1.537s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:16,2564-03-23 23:08:17,0.589s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a__1""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:17,2564-03-23 23:08:18,1.077s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__FName_LName""), ""ธนายุทธ"")",Chrome 89.0.4389.90,,,2564-03-23 23:08:18,2564-03-23 23:08:19,0.807s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input__search""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:19,2564-03-23 23:08:20,1.120s,PASSED
"verifyTextPresent(""614259018"", false)",Chrome 89.0.4389.90,,,2564-03-23 23:08:20,2564-03-23 23:08:21,0.551s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2564-03-23 23:08:21,2564-03-23 23:08:21,0.633s,PASSED
,,,,,,,
Test Cases/UC3_Search/TC 303 search by school year,Chrome 89.0.4389.90,,,2564-03-23 23:08:21,2564-03-23 23:08:33,11.601s,FAILED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 23:08:22,2564-03-23 23:08:23,1.874s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 23:08:23,2564-03-23 23:08:25,1.936s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:25,2564-03-23 23:08:26,0.790s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 23:08:26,2564-03-23 23:08:27,0.778s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 23:08:27,2564-03-23 23:08:27,0.408s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:27,2564-03-23 23:08:28,1.033s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/i__fas fa-search""))",Chrome 89.0.4389.90,,,2564-03-23 23:08:28,2564-03-23 23:08:29,0.815s,PASSED
