Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,Chrome 89.0.4389.90,,,2564-03-23 00:53:50,2564-03-23 00:55:33,1m - 42.905s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 301 search by id,Chrome 89.0.4389.90,,,2564-03-23 00:53:51,2564-03-23 00:54:07,15.769s,FAILED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 00:53:51,2564-03-23 00:53:54,2.785s,PASSED
"setViewPortSize(1600, 900)",Chrome 89.0.4389.90,,,2564-03-23 00:53:54,2564-03-23 00:53:54,0.153s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 00:53:54,2564-03-23 00:53:56,1.504s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 00:53:56,2564-03-23 00:53:56,0.750s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Chrome 89.0.4389.90,,,2564-03-23 00:53:56,2564-03-23 00:53:57,0.822s,PASSED
"setEncryptedText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Chrome 89.0.4389.90,,,2564-03-23 00:53:57,2564-03-23 00:53:58,0.465s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Chrome 89.0.4389.90,,,2564-03-23 00:53:58,2564-03-23 00:54:00,2.429s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/i__fas fa-search""))",Chrome 89.0.4389.90,,,2564-03-23 00:54:00,2564-03-23 00:54:03,2.795s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_""))",Chrome 89.0.4389.90,,,2564-03-23 00:54:03,2564-03-23 00:54:04,0.938s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input__Std_ID""), ""614259052"")",Chrome 89.0.4389.90,,,2564-03-23 00:54:04,2564-03-23 00:54:05,0.813s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input__Std_ID""), Keys.chord(ENTER))",Chrome 89.0.4389.90,,,2564-03-23 00:54:05,2564-03-23 00:54:05,0.796s,PASSED
"verifyTextPresent(""614259052"", false)",Chrome 89.0.4389.90,,,2564-03-23 00:54:05,2564-03-23 00:54:07,1.113s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 302 search by name,Chrome 89.0.4389.90,,,2564-03-23 00:54:07,2564-03-23 00:54:19,12.459s,FAILED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 00:54:07,2564-03-23 00:54:10,2.873s,PASSED
"setViewPortSize(1600, 900)",Chrome 89.0.4389.90,,,2564-03-23 00:54:10,2564-03-23 00:54:10,0.141s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 00:54:10,2564-03-23 00:54:12,1.765s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 00:54:12,2564-03-23 00:54:12,0.792s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Chrome 89.0.4389.90,,,2564-03-23 00:54:12,2564-03-23 00:54:13,0.730s,PASSED
"setEncryptedText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Chrome 89.0.4389.90,,,2564-03-23 00:54:13,2564-03-23 00:54:14,0.574s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Chrome 89.0.4389.90,,,2564-03-23 00:54:14,2564-03-23 00:54:15,1.192s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/i__fas fa-search""))",Chrome 89.0.4389.90,,,2564-03-23 00:54:15,2564-03-23 00:54:16,0.813s,PASSED
"click(findTestObject(""search/Page_NPRU Alumni/button_searchName""))",Chrome 89.0.4389.90,,,2564-03-23 00:54:16,2564-03-23 00:54:17,0.832s,PASSED
