Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 1 EditProfile,Chrome 88.0.4324.190,,,2564-03-09 14:52:20,2564-03-09 14:54:30,2m - 9.204s,FAILED
,,,,,,,
Test Cases/EditProfile/TC 101 EditProfile pass,Chrome 88.0.4324.190,,,2564-03-09 14:52:22,2564-03-09 14:53:06,44.540s,FAILED
"openBrowser("""")",Chrome 88.0.4324.190,,,2564-03-09 14:52:22,2564-03-09 14:52:27,5.260s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 88.0.4324.190,,,2564-03-09 14:52:27,2564-03-09 14:52:30,3.093s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 88.0.4324.190,,,2564-03-09 14:52:30,2564-03-09 14:52:31,0.668s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 88.0.4324.190,,,2564-03-09 14:52:31,2564-03-09 14:52:32,0.768s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 88.0.4324.190,,,2564-03-09 14:52:32,2564-03-09 14:52:32,0.448s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/form""))",Chrome 88.0.4324.190,,,2564-03-09 14:52:32,2564-03-09 14:52:33,0.339s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 88.0.4324.190,,,2564-03-09 14:52:33,2564-03-09 14:52:34,0.931s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Chrome 88.0.4324.190,,,2564-03-09 14:52:34,2564-03-09 14:52:34,0.456s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Chrome 88.0.4324.190,,,2564-03-09 14:52:34,2564-03-09 14:52:35,0.556s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Instragram_Instagram""), ""Earth"")",Chrome 88.0.4324.190,,,2564-03-09 14:52:35,2564-03-09 14:53:06,31.536s,FAILED
,,,,,,,
Test Cases/EditProfile/TC 102 EditProfile pass,Chrome 88.0.4324.190,,,2564-03-09 14:53:06,2564-03-09 14:53:47,40.577s,FAILED
"openBrowser("""")",Chrome 88.0.4324.190,,,2564-03-09 14:53:06,2564-03-09 14:53:10,4.025s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 88.0.4324.190,,,2564-03-09 14:53:10,2564-03-09 14:53:11,0.819s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 88.0.4324.190,,,2564-03-09 14:53:11,2564-03-09 14:53:12,0.644s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 88.0.4324.190,,,2564-03-09 14:53:12,2564-03-09 14:53:13,0.727s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 88.0.4324.190,,,2564-03-09 14:53:13,2564-03-09 14:53:13,0.390s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 88.0.4324.190,,,2564-03-09 14:53:13,2564-03-09 14:53:14,1.197s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Chrome 88.0.4324.190,,,2564-03-09 14:53:14,2564-03-09 14:53:15,0.372s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Chrome 88.0.4324.190,,,2564-03-09 14:53:15,2564-03-09 14:53:15,0.729s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Company_Name""), ""TOT"")",Chrome 88.0.4324.190,,,2564-03-09 14:53:15,2564-03-09 14:53:47,31.406s,FAILED
,,,,,,,
Test Cases/EditProfile/TC 103 EditProfile pass,Chrome 88.0.4324.190,,,2564-03-09 14:53:47,2564-03-09 14:54:30,42.897s,FAILED
"openBrowser("""")",Chrome 88.0.4324.190,,,2564-03-09 14:53:47,2564-03-09 14:53:51,4.449s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 88.0.4324.190,,,2564-03-09 14:53:51,2564-03-09 14:53:53,1.439s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 88.0.4324.190,,,2564-03-09 14:53:53,2564-03-09 14:53:53,0.526s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 88.0.4324.190,,,2564-03-09 14:53:53,2564-03-09 14:53:54,0.685s,PASSED
