Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 4 Profile,Edge Chromium 89,,,2564-03-22 21:18:26,2564-03-22 21:18:56,29.834s,PASSED
,,,,,,,
Test Cases/UC4_Profile/TC 401 Profile pass,Edge Chromium 89,,,2564-03-22 21:18:28,2564-03-22 21:18:38,10.100s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:18:28,2564-03-22 21:18:31,3.349s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-22 21:18:31,2564-03-22 21:18:32,0.750s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-22 21:18:32,2564-03-22 21:18:32,0.344s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-22 21:18:32,2564-03-22 21:18:33,0.504s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-22 21:18:33,2564-03-22 21:18:33,0.235s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-22 21:18:33,2564-03-22 21:18:34,0.849s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-22 21:18:34,2564-03-22 21:18:34,0.270s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a__1""))",Edge Chromium 89,,,2564-03-22 21:18:34,2564-03-22 21:18:36,1.692s,PASSED
"verifyTextPresent(""Thanayut Samsang"", false)",Edge Chromium 89,,,2564-03-22 21:18:36,2564-03-22 21:18:36,0.435s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-22 21:18:36,2564-03-22 21:18:38,1.193s,PASSED
,,,,,,,
Test Cases/UC4_Profile/TC 402 Profile ID card,Edge Chromium 89,,,2564-03-22 21:18:38,2564-03-22 21:18:48,9.946s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:18:38,2564-03-22 21:18:41,2.816s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-22 21:18:41,2564-03-22 21:18:42,0.824s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-22 21:18:42,2564-03-22 21:18:42,0.372s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-22 21:18:42,2564-03-22 21:18:43,0.301s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-22 21:18:43,2564-03-22 21:18:43,0.180s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-22 21:18:43,2564-03-22 21:18:45,2.534s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-22 21:18:45,2564-03-22 21:18:46,0.260s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a__1""))",Edge Chromium 89,,,2564-03-22 21:18:46,2564-03-22 21:18:46,0.595s,PASSED
"verifyTextPresent(""1729800227689"", false)",Edge Chromium 89,,,2564-03-22 21:18:46,2564-03-22 21:18:47,0.233s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-22 21:18:47,2564-03-22 21:18:48,1.035s,PASSED
,,,,,,,
Test Cases/UC4_Profile/TC 403 Profile name,Edge Chromium 89,,,2564-03-22 21:18:48,2564-03-22 21:18:56,8.534s,PASSED
