Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,Edge Chromium 89,,,2564-03-22 21:23:20,2564-03-22 21:29:51,6m - 31.360s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 301 search by id,Edge Chromium 89,,,2564-03-22 21:23:24,2564-03-22 21:25:25,2m - 1.270s,FAILED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:23:29,2564-03-22 21:24:27,57.513s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-22 21:24:27,2564-03-22 21:24:27,0.181s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-22 21:24:27,2564-03-22 21:24:30,2.903s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-22 21:24:30,2564-03-22 21:24:31,0.862s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-22 21:24:31,2564-03-22 21:24:32,1.188s,PASSED
"setEncryptedText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), ""SFTQUhjBfIY="")",Edge Chromium 89,,,2564-03-22 21:24:32,2564-03-22 21:24:34,2.277s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Password""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-22 21:24:34,2564-03-22 21:24:41,7.352s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/i__fas fa-search""))",Edge Chromium 89,,,2564-03-22 21:24:41,2564-03-22 21:24:47,5.845s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-22 21:24:47,2564-03-22 21:24:51,4.134s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input__Std_ID""), ""614259052"")",Edge Chromium 89,,,2564-03-22 21:24:51,2564-03-22 21:24:53,1.137s,PASSED
"sendKeys(findTestObject(""Object Repository/search/Page_NPRU Alumni/input__Std_ID""), Keys.chord(ENTER))",Edge Chromium 89,,,2564-03-22 21:24:53,2564-03-22 21:25:12,19.279s,PASSED
"verifyTextPresent(""614259052"", false)",Edge Chromium 89,,,2564-03-22 21:25:12,2564-03-22 21:25:25,12.882s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 302 search by name,Edge Chromium 89,,,2564-03-22 21:25:26,2564-03-22 21:27:15,1m - 48.888s,FAILED
"openBrowser("""")",Edge Chromium 89,,,2564-03-22 21:25:32,2564-03-22 21:25:56,24.932s,PASSED
"setViewPortSize(1600, 900)",Edge Chromium 89,,,2564-03-22 21:25:56,2564-03-22 21:25:58,1.389s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-22 21:25:58,2564-03-22 21:26:04,6.214s,PASSED
"click(findTestObject(""Object Repository/search/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-22 21:26:04,2564-03-22 21:26:25,20.829s,PASSED
"setText(findTestObject(""Object Repository/search/Page_NPRU Alumni/input_Register_Username""), ""thanayut1"")",Edge Chromium 89,,,2564-03-22 21:26:25,2564-03-22 21:26:30,4.984s,PASSED
