Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 4 Profile,Edge Chromium 89,,,2564-03-09 22:54:28,2564-03-09 22:55:00,31.971s,PASSED
,,,,,,,
Test Cases/Profile/TC 401 Profile pass,Edge Chromium 89,,,2564-03-09 22:54:30,2564-03-09 22:54:43,12.805s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 22:54:30,2564-03-09 22:54:36,5.745s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 22:54:36,2564-03-09 22:54:38,1.671s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 22:54:38,2564-03-09 22:54:39,0.876s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-09 22:54:39,2564-03-09 22:54:39,0.520s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-09 22:54:39,2564-03-09 22:54:40,0.439s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 22:54:40,2564-03-09 22:54:40,0.978s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 22:54:40,2564-03-09 22:54:41,0.390s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 22:54:41,2564-03-09 22:54:41,0.569s,PASSED
"verifyTextPresent(""614259052"", false)",Edge Chromium 89,,,2564-03-09 22:54:41,2564-03-09 22:54:42,0.150s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-09 22:54:42,2564-03-09 22:54:43,0.938s,PASSED
,,,,,,,
Test Cases/Profile/TC 402 Profile pass,Edge Chromium 89,,,2564-03-09 22:54:43,2564-03-09 22:54:51,8.295s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 22:54:43,2564-03-09 22:54:45,1.825s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 22:54:45,2564-03-09 22:54:47,1.769s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 22:54:47,2564-03-09 22:54:47,0.496s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-09 22:54:47,2564-03-09 22:54:48,0.521s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-09 22:54:48,2564-03-09 22:54:48,0.408s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 22:54:48,2564-03-09 22:54:49,0.971s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 22:54:49,2564-03-09 22:54:49,0.231s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 22:54:49,2564-03-09 22:54:50,0.523s,PASSED
"verifyTextPresent(""วรวัต รัตโนนสถ"", false)",Edge Chromium 89,,,2564-03-09 22:54:50,2564-03-09 22:54:50,0.145s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-09 22:54:50,2564-03-09 22:54:51,0.877s,PASSED
,,,,,,,
Test Cases/Profile/TC 403 Profile pass,Edge Chromium 89,,,2564-03-09 22:54:51,2564-03-09 22:55:00,9.571s,PASSED
"openBrowser("""")",Edge Chromium 89,,,2564-03-09 22:54:51,2564-03-09 22:54:53,1.758s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Edge Chromium 89,,,2564-03-09 22:54:53,2564-03-09 22:54:57,3.574s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Edge Chromium 89,,,2564-03-09 22:54:57,2564-03-09 22:54:57,0.535s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Edge Chromium 89,,,2564-03-09 22:54:57,2564-03-09 22:54:58,0.451s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Edge Chromium 89,,,2564-03-09 22:54:58,2564-03-09 22:54:58,0.220s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Edge Chromium 89,,,2564-03-09 22:54:58,2564-03-09 22:54:59,0.703s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/button_""))",Edge Chromium 89,,,2564-03-09 22:54:59,2564-03-09 22:54:59,0.198s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Edge Chromium 89,,,2564-03-09 22:54:59,2564-03-09 22:54:59,0.536s,PASSED
"verifyTextPresent(""0632518094"", false)",Edge Chromium 89,,,2564-03-09 22:54:59,2564-03-09 22:55:00,0.189s,PASSED
closeBrowser(),Edge Chromium 89,,,2564-03-09 22:55:00,2564-03-09 22:55:00,0.894s,PASSED
