Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 Profile,,,,2564-03-09 21:13:20,2564-03-09 21:13:42,21.889s,FAILED
,,,,,,,
Test Cases/Profile/TC 301 Profile pass,,,,2564-03-09 21:13:25,2564-03-09 21:13:36,10.867s,FAILED
"openBrowser("""")",,,,2564-03-09 21:13:27,2564-03-09 21:13:36,8.650s,FAILED
,,,,,,,
Test Cases/Profile/TC 302 Profile pass,,,,2564-03-09 21:13:36,2564-03-09 21:13:40,3.792s,FAILED
"openBrowser("""")",,,,2564-03-09 21:13:38,2564-03-09 21:13:40,2.245s,FAILED
,,,,,,,
Test Cases/Profile/TC 303 Profile failed,,,,2564-03-09 21:13:40,2564-03-09 21:13:42,2.045s,FAILED
"openBrowser("""")",,,,2564-03-09 21:13:41,2564-03-09 21:13:42,1.153s,FAILED
