Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UC 3 search,Chrome 89.0.4389.90,,,2564-03-23 14:03:26,2564-03-23 14:05:40,2m - 14.612s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 301 search by id,Chrome 89.0.4389.90,,,2564-03-23 14:03:28,2564-03-23 14:04:13,45.216s,FAILED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 14:03:29,2564-03-23 14:03:33,4.275s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 14:03:33,2564-03-23 14:03:35,1.216s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 14:03:35,2564-03-23 14:03:35,0.804s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 14:03:35,2564-03-23 14:03:36,1.005s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 14:03:36,2564-03-23 14:03:37,0.884s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 14:03:37,2564-03-23 14:03:39,1.619s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a""))",Chrome 89.0.4389.90,,,2564-03-23 14:03:39,2564-03-23 14:03:40,1.303s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_""))",Chrome 89.0.4389.90,,,2564-03-23 14:03:40,2564-03-23 14:03:41,1.188s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input__Std_ID""), ""614259018"")",Chrome 89.0.4389.90,,,2564-03-23 14:03:41,2564-03-23 14:04:13,32.024s,FAILED
,,,,,,,
Test Cases/UC3_Search/TC 302 search by name,Chrome 89.0.4389.90,,,2564-03-23 14:04:14,2564-03-23 14:04:29,15.025s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2564-03-23 14:04:14,2564-03-23 14:04:17,2.922s,PASSED
"navigateToUrl(""http://localhost/Alumni/index.php/Alumni/index"")",Chrome 89.0.4389.90,,,2564-03-23 14:04:17,2564-03-23 14:04:19,1.702s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a_Login""))",Chrome 89.0.4389.90,,,2564-03-23 14:04:19,2564-03-23 14:04:20,0.703s,PASSED
"setText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Username""), ""earth"")",Chrome 89.0.4389.90,,,2564-03-23 14:04:20,2564-03-23 14:04:21,1.086s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_Password""), ""VIjOZClaB9I="")",Chrome 89.0.4389.90,,,2564-03-23 14:04:21,2564-03-23 14:04:21,0.656s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/input_Register_login""))",Chrome 89.0.4389.90,,,2564-03-23 14:04:21,2564-03-23 14:04:23,1.373s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/i__fas fa-search""))",Chrome 89.0.4389.90,,,2564-03-23 14:04:23,2564-03-23 14:04:24,1.258s,PASSED
"click(findTestObject(""Object Repository/Page_NPRU Alumni/a__1""))",Chrome 89.0.4389.90,,,2564-03-23 14:04:24,2564-03-23 14:04:25,1.171s,PASSED
